id	plot	genres	n_genres	image_path
0385752	It was no ordinary life for a young girl: living among scholars in the hallowed halls of Jordan College and tearing unsupervised through Oxford's motley streets on mad quests for adventure. But Lyra's greatest adventure would begin closer to home, the day she heard hushed talk of an extraordinary particle. Microscopic in size, the magical dust--discovered in the vast Arctic expanse of the North--was rumored to possess profound properties that could unite whole universes. But there were those who feared the particle and would stop at nothing to destroy it. Catapulted into the heart of a terrible struggle, Lyra was forced to seek aid from clans, 'gyptians, and formidable armored bears. And as she journeyed into unbelievable danger, she had not the faintest clue that she alone was destined to win, or to lose, this more-than-mortal battle...	Adventure|Family|Fantasy	3	images/0385752.jpeg
0059619	Alessandro, a young epileptic with paranoid inclinations, decides to relieve Augusto, the only sound brother, from the burden of a numerous family plagued with hereditary diseases. After a first aborted attempt, the dreadful series of accidents/murders is started by pushing the blind mother into a ravine. Then comes the turn of Leone, the idiotic brother. Will Alessandro be able to bring to completion his obsessive project ?	Drama	1	images/0059619.jpeg
0055571	Fourteen-year-old Tolly Devlin sees four hoods beat his father to death. Twenty years later, the killers have risen to the top of the crime syndicate and Tolly has a plan for revenge.	Crime|Drama|Thriller	3	images/0055571.jpeg
0478216	After receiving an African fertility mask as a gift Ellen tells her husband William that she's been attacked by masked phantom called 'the Nightmare Man'. As Ellen's paranoia increases, William takes Ellen for a road trip to a clinic, only to have their car break down, and when William goes off, Ellen is attacked for real by the Nightmare Man. Fleeing through the dense woods, Ellen seeks shelter in the remote cabin home of Mia, with her friends Jack, Ed, and Trinity, who give her shelter, but are soon besieges in their home by Nightmare Man. But the real horror comes when Ellen slowly reveals to harbor a MORE evil and deadly thing within her which could spell death for everyone involved.	Comedy|Horror|Thriller	3	images/0478216.jpeg
0906734	In London, the radiologist Gina McVey organizes a surprise birthday party to her father John McVey with her boyfriend Stefan Chambers, her brother Daniel McVey and his girlfriend Kate Coleman. On the next day, she sees herself driving a car on the street and she follows the woman to her apartment, where she finds a picture of her father and her. While driving back, she has a car crash and loses parts of her memory; further, she believes Stefan is another man. Gina decides to investigate what is happening and unravels a dark reality.	Drama|Horror|Thriller	3	images/0906734.jpeg
0080486	"The story is set amongst jungle tribes that live in fear of the devil. Laura Crawford is a model who gets kidnapped by a gang of thugs whilst working in South America. They take her into the jungle and demand a huge ransom. Laura is guarded by some ridiculous looking native who calls himself ""The Devil"" and has to go through all manner of unpleasantries until the gang get their ransom. Chained maidens are offered in supplication and the devil demonstrates eating pussy in a grossly excessive literal manner. Enter Peter Weston, the devil hunter, who goes into the jungle in true Indiana Jones style to try and rescue her."	Horror	1	images/0080486.jpeg
1316540	1889. German philosopher Friedrich Nietzsche witnessed the whipping of a horse while traveling in Turin, Italy. He tossed his arms around the horse's neck to protect it then collapsed to the ground. In less than one month, Nietzsche would be diagnosed with a serious mental illness that would make him bed-ridden and speechless for the next eleven years until his death. But whatever did happen to the horse? This film, which is Tarr's last, follows up this question in a fictionalized story of what occurred. The man who whipped the horse is a rural farmer who makes his living taking on carting jobs into the city with his horse-drawn cart. The horse is old and in very poor health, but does its best to obey its master's commands. The farmer and his daughter must come to the understanding that it will be unable to go on sustaining their livelihoods. The dying of the horse is the foundation of this tragic tale.	Drama	1	images/1316540.jpeg
0327643	A modern day Cinderella story which sees disaster prone Rebecca embark on a journey in search of true love. Betrayed by her boyfriend, Richard and following a palm reader's psychic prophecy, Rebecca goes in search of her one true soul mate.	Comedy|Romance	2	images/0327643.jpeg
0085154	Sensitive study of a headstrong high school football star who dreams of getting out of his small Western Pennsylvania steel town with a football scholarship. His equally ambitious coach aims at a college position, resulting in a clash which could crush the player's dreams.	Drama|Romance|Sport	3	images/0085154.jpeg
0107501	The story of a relationship between a teacher and his troubled pupil. Justin McLeod is a former teacher who lives as a recluse on the edge of town. His face is disfigured from an automobile accident and fire ten years before in which a boy was incinerated and for which he was convicted of involuntary manslaughter. He is also suspected of being a pedophile. He is befriended by Chuck, igniting the town's suspicion and hostility. McLeod instills in his protégé a love of justice and freedom from prejudice which sustains Chuck beyond the end of the film.	Drama	1	images/0107501.jpeg
0032315	Mobster Tommy Gordon isn't worried about being sentenced to Sing Sing prison because his political pals have promised him a quick parole. A troublesome prisoner, he finally concedes that his friends have deserted him, and he makes an effort to reform. When his girlfriend Kay is injured in an accident, Warden Long gives Tommy a pass to go see her. But trouble erupts when Tommy encounters the man responsible for his imprisonment.	Crime|Drama	2	images/0032315.jpeg
0138902	Punk, New Wave, Reggae and Techno bands from Europe and the US recorded live in several locations in 1980. The biggest names on the bill are the Police and UB 40 but every performance is a jewel, a time capsule of the influenced and the influential in rock music right up to today.	Documentary|Music	2	images/0138902.jpeg
2302755	"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential Secret Service Agent Mike Banning finds himself trapped within the building. As our national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster."	Action|Thriller	2	images/2302755.jpeg
